18:28:51,0,7,15,13,19,53,125,194,238,255,253,239,203,159,117,81,71,92,117,118,72,44,63,113,162,160,95,32,3;
18:28:51,0,188,173,137,110,102,98,94,73,33,5,46,125,200,243,255,239,203,166,138,111,104,94,59,15,8,53,116,166;
18:28:51,0,1,35,70,89,84,56,33,33,61,105,129,79,183,209,236,255,253,205,155,108,62,0,0,0,0,0,0,0;
18:28:50,0,9,16,35,41,38,56,99,153,208,250,255,224,168,98,38,18,30,38,33,33,53,97,155,206,209,166,103,42;
18:28:50,0,42,115,171,184,145,68,20,16,51,114,179,190,152,85,22,1,17,37,57,105,169,224,255,244,170,93,37,14;
18:28:49,0,107,53,40,32,18,7,12,31,53,62,44,20,3,7,44,107,139,133,103,80,85,111,152,201,245,255,231,177;
18:28:49,0,34,66,101,110,83,34,8,15,48,94,127,116,80,38,9,10,25,34,42,80,143,205,247,255,204,137,77,38;
18:28:48,0,39,91,133,138,102,42,14,23,63,119,166,164,123,63,12,5,27,47,61,99,153,207,247,255,195,121,59,26;
18:28:47,0,29,88,143,162,130,61,17,16,52,111,163,163,121,58,9,5,27,47,62,104,164,219,255,253,190,119,58,21;
18:28:47,0,62,125,163,163,123,54,10,0,15,52,100,115,101,65,25,3,3,11,31,90,168,230,255,230,150,78,34,27;
18:28:46,0,74,72,103,119,99,55,27,24,43,68,73,53,24,6,20,73,115,127,118,132,163,199,233,255,245,215,170,116;
18:28:46,0,16,62,112,134,113,63,30,33,69,128,170,163,117,54,6,8,36,61,80,124,177,225,255,253,191,122,62,20;
18:28:45,0,90,178,245,255,198,102,41,24,44,87,128,133,107,64,29,31,60,77,83,113,155,192,211,203,149,92,53,47;
18:28:45,0,100,99,100,75,32,0,17,58,98,120,122,99,69,46,36,44,53,41,19,31,89,163,225,255,243,197,148,114;
18:28:44,0,50,17,25,47,72,113,159,200,227,222,154,97,52,18,19,64,99,112,98,61,36,43,86,157,230,255,219,135;
18:28:44,0,32,22,35,37,24,18,38,76,118,144,134,100,54,13,2,39,82,104,99,91,98,133,188,242,255,216,152,81;
18:28:44,0,174,224,253,229,150,41,0,28,88,154,196,168,127,100,96,109,108,74,27,14,68,148,216,255,248,196,156,147;
18:28:43,0,7,26,82,129,138,104,61,44,61,99,120,106,63,16,10,66,120,150,155,168,193,221,246,255,220,178,121,53;
18:28:43,0,23,81,152,202,206,150,76,34,32,61,80,64,32,5,9,48,83,99,106,137,189,233,255,243,178,112,57,22;
18:28:42,0,8,7,29,64,103,144,159,139,95,47,13,4,4,10,31,90,162,226,255,222,147,76,25,5,17,32,34,24;
18:28:42,0,125,196,240,229,161,60,8,6,38,91,150,160,136,92,46,25,30,33,39,87,160,224,255,244,181,114,76,78;
18:28:42,0,1,45,110,161,165,113,51,20,36,92,158,174,137,70,13,10,40,77,115,177,228,255,251,217,148,99,56,15;
18:28:41,0,178,254,255,209,143,72,36,16,10,24,69,123,157,147,97,36,5,2,26,85,137,165,160,119,40,3,18,79;
18:28:41,0,71,81,117,125,94,59,58,90,138,179,178,137,90,60,61,92,120,111,76,70,108,164,218,255,252,212,157,104;
18:28:40,0,110,146,188,188,134,52,14,27,75,135,173,154,117,85,67,66,71,59,45,80,149,212,249,255,223,174,132,108;
18:28:40,0,101,176,223,210,141,51,11,14,47,96,153,172,152,105,47,15,23,38,55,109,175,228,255,241,173,104,59,55;
18:28:39,0,30,93,164,198,176,107,48,25,40,80,117,116,84,38,6,16,48,74,94,142,196,237,255,240,179,118,64,27;
18:28:39,0,64,132,176,179,139,67,18,2,15,54,111,134,123,84,35,5,6,17,42,107,183,238,255,224,138,67,27,24;
18:28:39,0,63,108,146,148,107,42,9,14,47,96,138,135,104,58,20,13,29,41,52,96,159,217,253,255,200,131,77,51;
