11:32:36,-1,0,60,53,48,47,50,58,69,84,104,130,159,187,214,236,250,255,250,237,218,195,172,149,128,108,94,84,76,68;
11:32:36,-1,0,70,64,60,59,62,71,84,101,123,149,178,205,229,246,255,253,242,225,203,179,157,136,118,102,91,85,80,75;
11:32:36,-1,0,51,47,46,50,56,67,80,95,112,135,161,187,213,234,249,255,250,237,216,190,163,138,114,94,79,69,62,56;
11:32:36,-1,0,67,61,56,54,57,65,77,94,115,141,169,197,221,241,252,255,248,234,214,190,167,145,125,108,96,87,81,74;
11:32:36,-1,0,71,61,53,49,50,56,67,81,100,126,154,183,210,233,249,255,250,237,218,194,170,147,127,111,100,93,86,79;
11:32:36,-1,0,62,56,52,52,56,66,79,96,117,143,172,200,224,242,253,255,247,232,212,189,166,144,124,105,92,82,75,68;
11:32:36,-1,0,66,58,52,50,52,59,69,83,101,124,151,179,205,228,246,255,254,245,228,206,183,160,138,119,104,94,85,75;
11:32:36,-1,0,52,46,44,44,49,58,69,83,102,126,154,182,209,231,248,255,252,241,223,200,175,151,127,106,89,77,68,59;
11:32:36,-1,0,58,47,43,42,46,53,64,78,96,120,148,177,205,229,247,255,253,242,224,202,179,155,132,111,95,83,73,64;
11:32:36,-1,0,75,67,62,59,61,69,81,97,117,142,170,197,222,241,252,255,248,234,214,190,167,146,127,111,100,93,87,81;
11:32:36,-1,0,47,41,37,37,41,50,61,76,95,121,151,180,209,232,249,255,251,238,218,193,167,141,117,96,81,70,62,55;
11:32:36,-1,0,69,63,58,56,59,68,81,99,121,148,177,204,228,245,255,254,244,227,204,179,155,133,114,98,89,83,79,74;
11:32:36,-1,0,58,52,49,49,53,63,77,96,119,147,177,205,229,246,255,253,243,226,205,182,159,137,116,97,83,74,68,62;
11:32:36,-1,0,65,55,47,43,43,49,58,73,92,118,148,179,207,231,248,255,252,241,224,202,179,157,136,117,103,93,84,75;
11:32:36,-1,0,63,55,50,49,52,61,73,89,110,136,164,192,217,237,251,255,250,239,221,200,179,157,136,117,102,90,80,71;
11:32:36,-1,0,97,88,81,76,76,82,92,107,126,150,176,201,224,242,253,255,248,235,217,197,178,161,146,133,124,118,113,106;
11:32:36,-1,0,73,66,59,56,57,65,77,94,116,144,174,203,227,245,255,253,242,224,201,176,153,132,114,99,90,86,83,79;
11:32:36,-1,0,64,57,51,48,51,58,69,84,104,129,158,188,215,237,251,255,248,232,210,185,160,137,117,101,90,83,78,72;
11:32:36,-1,0,66,61,59,60,65,75,89,106,128,153,181,207,229,246,255,254,245,230,210,187,165,143,123,105,92,83,77,71;
11:32:36,-1,0,60,55,51,50,55,64,77,94,116,142,171,200,225,244,255,254,243,224,200,173,148,125,105,89,78,73,69,65;
11:32:36,-1,0,58,51,46,44,47,55,68,85,107,135,165,194,220,240,252,255,248,234,213,190,166,143,121,102,89,79,72,65;
11:32:36,-1,0,52,45,41,39,42,52,66,86,111,142,174,204,229,246,255,253,243,228,208,186,163,141,119,98,83,72,65,58;
11:32:36,-1,0,61,52,47,45,48,57,69,86,107,133,163,193,219,240,253,255,247,231,210,185,160,137,116,98,86,78,71,65;
11:32:36,-1,0,55,48,43,42,45,53,66,83,106,135,166,196,222,242,254,255,247,233,213,191,168,146,125,105,89,78,70,62;
11:32:36,-1,0,65,60,57,57,61,72,86,105,127,155,184,211,233,249,255,250,236,215,190,164,140,118,100,85,76,72,69,67;
11:32:36,-1,0,59,53,49,49,53,62,75,91,111,137,166,194,220,240,253,255,247,230,208,182,156,133,112,94,83,75,70,65;
11:32:36,-1,0,73,67,61,59,62,69,81,95,115,140,168,197,222,243,254,255,245,227,204,179,156,135,117,102,93,88,84,80;
11:32:36,-1,0,57,48,42,40,41,47,56,68,85,108,135,164,192,218,240,252,255,248,234,213,190,166,142,120,103,90,79,68;
11:32:36,-1,0,58,50,47,48,53,61,73,87,105,129,156,184,210,233,249,255,251,239,219,194,169,144,122,102,88,78,70,63;
11:32:36,-1,0,74,63,57,54,56,64,76,92,114,141,170,197,222,241,252,255,249,236,218,197,176,156,137,119,106,97,88,80;
11:32:36,-1,0,59,54,51,51,55,64,76,90,109,132,159,187,212,234,249,255,251,238,219,194,169,145,123,104,90,81,73,66;
11:32:36,-1,0,68,63,60,59,63,72,85,101,122,147,174,201,225,243,254,255,246,231,209,184,160,137,117,101,90,83,79,74;
11:32:36,-1,0,48,41,36,34,38,46,59,76,98,126,158,189,217,239,253,255,247,231,209,184,158,134,112,92,78,68,61,55;
11:32:36,-1,0,76,62,55,52,53,58,67,78,94,115,140,167,194,219,240,252,255,249,235,216,196,175,156,137,122,110,98,86;
11:32:36,-1,0,63,52,45,42,42,48,56,68,84,107,133,161,189,215,237,250,255,251,239,222,201,178,155,133,116,101,87,74;
11:32:36,-1,0,76,67,62,60,62,68,78,91,109,131,156,182,206,227,244,253,255,249,237,220,201,180,159,139,122,109,97,86;
11:32:36,-1,0,58,45,39,36,37,42,49,59,74,95,121,149,177,205,230,247,255,254,244,228,207,184,160,137,117,100,84,69;
11:32:36,-1,0,55,46,41,41,42,47,52,61,73,91,115,141,168,195,221,240,252,255,248,234,214,190,165,139,117,98,82,67;
11:32:36,-1,0,59,52,47,47,50,58,70,85,104,129,157,185,212,234,249,255,251,239,221,198,174,151,129,109,94,84,75,67;
11:32:36,-1,0,62,55,52,53,58,68,82,99,121,148,176,204,227,245,254,255,246,232,212,189,167,145,124,105,91,81,73,67;
11:32:36,-1,0,53,46,42,41,44,51,60,71,87,108,135,164,193,220,242,253,255,246,229,205,180,155,131,110,94,82,72,63;
11:32:36,-1,0,61,52,45,42,44,50,59,72,90,113,141,171,199,225,244,254,255,246,230,209,185,162,140,120,104,93,82,72;
11:32:36,-1,0,59,51,46,44,47,54,64,78,96,120,147,176,203,227,245,255,254,246,230,208,185,162,139,118,102,89,79,69;
11:32:36,-1,0,73,66,61,59,61,68,78,91,109,131,158,185,211,233,248,255,252,241,223,202,180,158,139,121,108,98,90,82;
11:32:36,-1,0,59,48,41,38,39,44,50,60,75,95,121,148,177,205,230,246,255,253,244,226,205,181,158,135,116,100,86,72;
